0,-2.7770644199208186e-07
100,6.942773825749149e-08
200,6.942780594257047e-08
300,6.942793588669886e-08
400,6.942796480814066e-08
500,6.94279985498532e-08
600,6.942798911142258e-08
700,6.942796983044527e-08
800,6.942796480814066e-08
900,6.942796983044527e-08
1000,1.3885592981834327e-07
1100,6.942796983044527e-08
1200,6.942796480814066e-08
1300,1.388559201778593e-07
1400,1.388559201778593e-07
1500,1.3885591073943861e-07
1600,1.3885592981834327e-07
1700,1.388559201778593e-07
1800,6.942796983044527e-08
1900,6.942796983044527e-08
2000,6.942796480814066e-08
2100,1.3885593966089055e-07
2200,6.942796983044527e-08
2300,6.942796983044527e-08
2400,1.3885592981834327e-07
2500,6.942796480814066e-08
2600,1.388559201778593e-07
2700,6.942796983044527e-08
2800,1.3885592981834327e-07
2900,6.942796983044527e-08
3000,6.942795536971931e-08
3100,6.942795536971931e-08
3200,6.942796480814066e-08
3300,6.942796480814066e-08
3400,6.942796480814066e-08
3500,6.942796480814066e-08
3600,1.388559201778593e-07
3700,6.942796480814066e-08
3800,1.3885592981834327e-07
3900,6.942796018996063e-08
4000,1.388559201778593e-07
4100,1.3885591073943861e-07
4200,6.942796018996063e-08
4300,6.942796018996063e-08
4400,1.388559008968954e-07
4500,6.942796018996063e-08
4600,6.942796983044527e-08
4700,6.942796480814066e-08
4800,6.942796480814066e-08
4900,6.942796018996063e-08
5000,6.942796018996063e-08
5100,6.94279746506886e-08
5200,6.942795034741674e-08
5300,6.942796018996063e-08
5400,6.942796018996063e-08
5500,6.942796018996063e-08
5600,1.388559201778593e-07
5700,6.942796018996063e-08
5800,1.388559008968954e-07
5900,6.942795034741674e-08
6000,1.388559008968954e-07
6100,1.388559201778593e-07
6200,6.942796018996063e-08
6300,6.942796480814066e-08
6400,6.942796480814066e-08
6500,1.388559201778593e-07
6600,6.942795034741674e-08
6700,1.388559201778593e-07
6800,6.942796018996063e-08
6900,1.388559201778593e-07
7000,6.942796018996063e-08
7100,6.942795536971931e-08
7200,1.3885592981834327e-07
7300,1.3885591073943861e-07
7400,1.3885589125641547e-07
7500,1.3885591073943861e-07
7600,6.942796480814066e-08
7700,1.3885592981834327e-07
7800,1.3885592981834327e-07
7900,1.3885591073943861e-07
8000,1.388559008968954e-07
8100,6.942796018996063e-08
8200,1.388559201778593e-07
8300,1.388559201778593e-07
8400,1.3885591073943861e-07
8500,1.3885591073943861e-07
8600,1.388559201778593e-07
8700,6.942796480814066e-08
8800,6.942795536971931e-08
8900,1.388559008968954e-07
9000,2.0828385144637408e-07
9100,2.0828383698565415e-07
9200,2.0828383698565415e-07
9300,1.3885591073943861e-07
9400,2.0828385144637408e-07
9500,1.388559008968954e-07
9600,6.942795536971931e-08
